time_from_start,number_of_rows_finished
10104.623442769,20800
10105.43974617,20832
10106.353440305,20864
10107.894089594,20896
10108.71558167,20928
10109.433938829,20960
10110.893271058,20992
10111.724783714,21024
10113.461826414,21056
10114.18655822,21088
10115.109881542,21120
10116.561807621,21152
10117.578860873,21184
10118.409151961,21216
10120.13656821,21248
10121.087111107,21280
10121.696030326,21312
10122.516867487,21344
10124.259518015,21376
10125.191215678,21408
10126.040310575,21440
10126.860833816,21472
10128.596397274,21504
10129.416324972,21536
10130.131963333,21568
10130.746483089,21600
10132.602881097,21632
10133.417922465,21664
10134.435323405,21696
10135.872911849,21728
10136.585644755,21760
10137.30192451,21792
10138.952438037,21824
10139.866700397,21856
10140.488619922,21888
10142.214310024,21920
10143.141345643,21952
10143.950837776,21984
10145.482585049,22016
10146.405259531,22048
10147.231378463,22080
10148.966571205,22112
10149.885158916,22144
10150.806183872,22176
10151.4173835,22208
10152.051652539,22240
10153.902153737,22272
10154.808388864,22304
10156.464654765,22336
10157.413194081,22368
10158.224109403,22400
10158.949679528,22432
10159.768027437,22464
10161.512519235,22496
10162.373129022,22528
10163.295063534,22560
10165.129268036,22592
10165.857881991,22624
10166.676510127,22656
10167.620419762,22688
10169.565121144,22720
10170.391694602,22752
10171.221786089,22784
10172.133295119,22816
10173.801412382,22848
10174.824947224,22880
10175.640502893,22912
10176.559126972,22944
10178.269773945,22976
10179.209812216,23008
10180.134342608,23040
10180.947052072,23072
10181.863732523,23104
10183.538518574,23136
10184.252206457,23168
10185.077959213,23200
10186.098782973,23232
10187.833395297,23264
10188.616383009,23296
10189.539715798,23328
10190.465468944,23360
10192.218157048,23392
10193.018148339,23424
10193.739956112,23456
10194.458581421,23488
10196.207371738,23520
10197.024181104,23552
10197.740414615,23584
10199.63311998,23616
10200.443743322,23648
10201.267208559,23680
10202.805369556,23712
10203.714275547,23744
10204.503514547,23776
10205.325579491,23808
10207.069360031,23840
10208.003826883,23872
10209.018251735,23904
10210.653215294,23936
10211.362526983,23968
10212.190820611,24000
10213.113564387,24032
10214.734587691,24064
10215.663540386,24096
10216.579960969,24128
10218.321210869,24160
10219.34127095,24192
10220.265781171,24224
10221.089994284,24256
10222.631509704,24288
10223.441027984,24320
10224.0570015,24352
10225.810778305,24384
10226.641574481,24416
10228.571164491,24448
10229.387179953,24480
10230.232155551,24512
10230.947776812,24544
10232.689077923,24576
10233.610889875,24608
10234.432103672,24640
10235.304631083,24672
10237.050217338,24704
10237.863366399,24736
10238.795091844,24768
10239.638375827,24800
10241.421608508,24832
10242.344430734,24864
10242.964633743,24896
10243.889001124,24928
10245.545438618,24960
10246.465670457,24992
10247.485407054,25024
10248.404322623,25056
10250.341161609,25088
10251.002388913,25120
10251.615202257,25152
10252.636380152,25184
10254.16913758,25216
10255.004454446,25248
10256.865612428,25280
10257.79713717,25312
10258.636850329,25344
10259.566201081,25376
10261.326308293,25408
10262.349569718,25440
10263.166564589,25472
10263.992736092,25504
10265.542617648,25536
10266.357930512,25568
10267.2896226,25600
10269.030900146,25632
10269.94580375,25664
10270.860105202,25696
10271.459565671,25728
10272.385198042,25760
10274.110313419,25792
10275.132726327,25824
10276.063289666,25856
10277.911574452,25888
10278.731649331,25920
10279.547317594,25952
10280.566208295,25984
10281.537108771,26016
10283.053932179,26048
10283.968556717,26080
10284.788911027,26112
10286.539255245,26144
10287.395514863,26176
10288.206172094,26208
10288.924403293,26240
10289.847103442,26272
10291.386173808,26304
10292.232463264,26336
10293.966080759,26368
10294.880030464,26400
10295.703761285,26432
10296.52491976,26464
10298.293414264,26496
10299.118368212,26528
10299.952518126,26560
10300.76824579,26592
10302.627518587,26624
10303.442365351,26656
10304.354861173,26688
